title,rating,category,address,Postal Code,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,imgUrl,placeUrl,latitude,longitude
Anytime Fitness Taman Jurong,4.4,Gym,"1 Yung Sheng Rd, #01-02 Taman Jurong Community Club, Singapore 618495",618495,anytimefitness.sg,+65 9231 0102,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPx0GrdhR-NfrJRejo3a8tc46mXWcofwOao6Zpx=w408-h240-k-no-pi-10-ya39.716103-ro-0-fo100,https://www.google.com/maps/place/Anytime+Fitness+Taman+Jurong/data=!4m7!3m6!1s0x31da0feb026a7a1f:0x3f0cd661dc383281!8m2!3d1.3352415!4d103.7216118!16s%2Fg%2F1tgx437l!19sChIJH3pqAusP2jERgTI43GHWDD8,1.3351875,103.7215625
Dennis gym Balestier,4.6,Fitness center,"279 Balestier Rd, b1-00, Singapore 329727",329727,https://www.dennisgym.net/,+65 8543 2903,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPq2apvADxs-5YnPOV7H8CmogB69QjWbVyX8LvY=w408-h252-k-no,https://www.google.com/maps/place/Dennis+gym+Balestier/data=!4m7!3m6!1s0x31da19a93aa663c5:0x63afb19a2e25b080!8m2!3d1.3228066!4d103.8519496!16s%2Fg%2F11qq36wkq8!19sChIJxWOmOqkZ2jERgLAlLpqxr2M,1.3228125,103.8519375
Anytime Fitness Marymount CC,4.2,Gym,"191 Sin Ming Avenue #03-01, Marymount Community Club, Singapore 575738",575738,anytimefitness.sg,+65 9863 5657,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipP0jh-BY1U27n1rHpzDfKZrmKtscqITTm_gHTQZ=w426-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+Marymount+CC/data=!4m7!3m6!1s0x31da17311850cd85:0x490b64040e05982c!8m2!3d1.3613508!4d103.8415829!16s%2Fg%2F11j538wjxd!19sChIJhc1QGDEX2jERLJgFDgRkC0k,1.3613125,103.8415625
Anytime Fitness hillV2,3.8,Gym,"4 Hillview Rise, #02-18/19, Singapore 667979",667979,anytimefitness.sg,+65 6266 4426,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipM8iRfowXbKpVfbtuwDl1wqdIgY-K_aDW8KgtBJ=w556-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+hillV2/data=!4m7!3m6!1s0x31da10529bcb721f:0x84c1d5821c677980!8m2!3d1.3630203!4d103.7642127!16s%2Fg%2F11f0ky6ry6!19sChIJH3LLm1IQ2jERgHlnHILVwYQ,1.3630625,103.7641875
THE GYM,4.6,Gym,"42 E Coast Rd, #01-01, Singapore 428762",428762,https://thegym.sg/,+65 9173 3356,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipO2P_QITl-SCz9EAH3r0PNW3RrHGbOAY6ZH6bIR=w426-h240-k-no,https://www.google.com/maps/place/THE+GYM/data=!4m7!3m6!1s0x31da18727430f66d:0xb8829da8058d4b36!8m2!3d1.3042899!4d103.9029004!16s%2Fg%2F11c2pm3189!19sChIJbfYwdHIY2jERNkuNBaidgrg,1.3043125,103.9029375
The Gym Pod @ One North,4.3,Gym,"Ayer Rajah Crescent, Singapore 139957",139957,thegympod.com,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipN66XJPNDPTAxsClprAGKo-_LlnubOj_wwe4xdC=w408-h305-k-no,https://www.google.com/maps/place/The+Gym+Pod+@+One+North/data=!4m7!3m6!1s0x31da1b31199f057d:0xd9e9439674495534!8m2!3d1.2976812!4d103.7871657!16s%2Fg%2F11f7h7f2h2!19sChIJfQWfGTEb2jERNFVJdJZD6dk,1.2976875,103.7871875
SAFRA EnergyOne (SAFRA Toa Payoh),4.4,Gym,"295 Lor 6 Toa Payoh, Singapore 319388",319388,,+65 6355 4560,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,https://lh5.googleusercontent.com/p/AF1QipMbP7IUEMymihZZHhTP4pFG-JgDPOj0icCKqoQz=w426-h240-k-no,https://www.google.com/maps/place/SAFRA+EnergyOne+(SAFRA+Toa+Payoh)/data=!4m7!3m6!1s0x31da17636b9e8b79:0x192ba14a817ec9ac!8m2!3d1.3299505!4d103.8544077!16s%2Fg%2F11c0r59h4n!19sChIJeYuea2MX2jERrMl-gUqhKxk,1.3299375,103.8544375
Fit · Bloc,4.7,Rock climbing gym,"87 Science Park Dr, #03-02 The Oasis, Singapore 118260",118260,https://fitbloc.com/,+65 6612 2046,9:30AM–10:30PM,9:30AM–10:30PM,9:30AM–10:30PM,9:30AM–10:30PM,9:30AM–10:30PM,9:30AM–10:30PM,9:30AM–10:30PM,https://lh5.googleusercontent.com/p/AF1QipN8G2pn-Nf67vdaPWjW87zMoeoXY83BbaYrswLu=w408-h272-k-no,https://www.google.com/maps/place/Fit+%C2%B7+Bloc/data=!4m7!3m6!1s0x31da1bdd456b9c99:0xca4dcde53162402c!8m2!3d1.2878135!4d103.7904914!16s%2Fg%2F11f8jx32rw!19sChIJmZxrRd0b2jERLEBiMeXNTco,1.2878125,103.7904375
ActiveSG Gym at Toa Payoh West CC,2.9,Gym,"Level 3 200 Lorong 2 Toa Payoh WEST COMMUNITY CLUB, Singapore 319642",319642,https://www.myactivesg.com/Facilities/activesg-gym-at-toa-payoh-west-cc,,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipPNfUXkDkO6KJ-7_eiUoJasBuQ6m7mRi7WIe7n-=w408-h544-k-no,https://www.google.com/maps/place/ActiveSG+Gym+at+Toa+Payoh+West+CC/data=!4m7!3m6!1s0x31da17f58c864af7:0xa546291e3dd47c97!8m2!3d1.3351832!4d103.8451661!16s%2Fg%2F11lftq8mmt!19sChIJ90qGjPUX2jERl3zUPR4pRqU,1.3351875,103.8451875
Star Elite Fitness Personal Training Gym in Orchard,4.7,Gym,"8 Grange Rd, #03-01 Cineleisure Orchard, Singapore 239695",239695,starelitefitness.com,+65 8123 9096,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipMQh-lVmoawHZtUIE44QZ94TMQbzI7CreKJDFhd=w493-h240-k-no,https://www.google.com/maps/place/Star+Elite+Fitness+Personal+Training+Gym+in+Orchard/data=!4m7!3m6!1s0x31da19bacab2271f:0xef1f1f7c6f6a363e!8m2!3d1.301527!4d103.8363441!16s%2Fg%2F11rcn52_v0!19sChIJHyeyyroZ2jERPjZqb3wfH-8,1.3015625,103.8363125
Anytime Fitness Hougang CC,4.5,Gym,"35 Hougang Ave 3, #02-01, Singapore 538840",538840,anytimefitness.sg,+65 9771 6693,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipMOiva1Sioiy0p056x-1qT15Z7N1NF0WuNHNBhO=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness+Hougang+CC/data=!4m7!3m6!1s0x31da17ea57ecf1e9:0xf0da6e3c52aa8915!8m2!3d1.3646875!4d103.8925046!16s%2Fg%2F11h31_nrbp!19sChIJ6fHsV-oX2jERFYmqUjxu2vA,1.3646875,103.8925625
Anytime Fitness Kovan,4.4,Gym,"JForte Sportainment Centre, 50 Hougang Ave 1, Level 2, Singapore 538885",538885,anytimefitness.sg,+65 6280 8800,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPRSKO6g4nHKAOOJTMbxrHTCOpTTF9efZsL9sOX=w408-h544-k-no,https://www.google.com/maps/place/Anytime+Fitness+Kovan/data=!4m7!3m6!1s0x31da17b44aee8093:0xfd61e0d56be77411!8m2!3d1.3603335!4d103.8881005!16s%2Fg%2F11fy_q66qf!19sChIJk4DuSrQX2jEREXTna9XgYf0,1.3603125,103.8880625
Fitness Factory,4.8,Personal trainer,"82 Boat Quay, #02-01, Singapore 049870",049870,fitnessfactory.com.sg,+65 6535 0851,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–5PM,8AM–4PM,https://lh5.googleusercontent.com/p/AF1QipPXvbPmxhCHwEho3OBX-TLqlzM06IqV3bhr2h0f=w427-h240-k-no,https://www.google.com/maps/place/Fitness+Factory/data=!4m7!3m6!1s0x31da190a0d485c17:0x3aaae3434609a57d!8m2!3d1.2884707!4d103.8492725!16s%2Fg%2F1tg_6_m6!19sChIJF1xIDQoZ2jERfaUJRkPjqjo,1.2884375,103.8493125
Clementi ActiveSG Gym,4.1,Gym,"518 Clementi Ave 3, Singapore 129907",129907,https://www.myactivesg.com/Facilities/clementi-activesg-gym,+65 6872 9185,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipOM28vRbofqQ5I6xmdyYHOWvLyZlAteCD4iE9xc=w408-h306-k-no,https://www.google.com/maps/place/Clementi+ActiveSG+Gym/data=!4m7!3m6!1s0x31da1a8d98c3f549:0x37e5a984c38ab60c!8m2!3d1.3109619!4d103.7650332!16s%2Fg%2F119vp4lqh!19sChIJSfXDmI0a2jERDLaKw4Sp5Tc,1.3109375,103.7650625
Virgin Active Marina One,4.3,Gym,"7 Straits View, #02-01 Marina One East Tower, Singapore 018936",018936,https://www.virginactive.com.sg/,+65 6911 0320,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,8AM–8PM,8AM–8PM,https://lh5.googleusercontent.com/p/AF1QipNOfCt0ZKRzvzJ7hhwo5_ia6YzJ1IJhBZH_yGQ=w408-h255-k-no,https://www.google.com/maps/place/Virgin+Active+Marina+One/data=!4m7!3m6!1s0x31da1911a44c4e55:0x7e29e9fd69262eef!8m2!3d1.2779539!4d103.8527623!16s%2Fg%2F11hck0p21c!19sChIJVU5MpBEZ2jER7y4maf3pKX4,1.2779375,103.8528125
Anytime Fitness,4.2,Gym,"17 Cantonment Rd, Singapore 089740",089740,anytimefitness.sg,+65 9386 6950,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPXwwawtmgTXEjFXHpg28B499nCmQpC-BTjvKQw=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness/data=!4m7!3m6!1s0x31da1909580c711f:0x50fdbce7a820db74!8m2!3d1.279172!4d103.84017!16s%2Fg%2F11gkxbyj6x!19sChIJH3EMWAkZ2jERdNsgqOe8_VA,1.2791875,103.8401875
F45 Training Rochor,4.8,Gym,"#02-02, The Concourse, 300 Beach Rd, Singapore 199555",199555,https://f45training.sg/rochor/home,+65 9852 3575,"6–9:50AM, 12–2PM, 4:30–9PM","6–9:50AM, 12–2PM, 4:30–9PM","6–9:50AM, 12–2PM, 4:30–9PM","6–9:30AM, 12–2PM, 4:30–8PM","6–9:30AM, 12–2PM, 4:30–8PM",7:30AM–2:30PM,8:30AM–12PM,https://lh5.googleusercontent.com/p/AF1QipOe3cEgoBfJLC8cRLRtZO9BVLzVWV4yL2SRJxyH=w408-h272-k-no,https://www.google.com/maps/place/F45+Training+Rochor/data=!4m7!3m6!1s0x31da19b3d1141d6d:0x6db39af695482453!8m2!3d1.3010685!4d103.8626788!16s%2Fg%2F11c7sqyh3h!19sChIJbR0U0bMZ2jERUyRIlfaas20,1.3010625,103.8626875
Anytime Fitness MacPherson,4,Gym,"400 Paya Lebar Way, #03-05/06, MacPherson Community Club, Singapore 379131",379131,anytimefitness.sg,+65 9340 6233,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,https://lh5.googleusercontent.com/p/AF1QipM6wwOmWHfbg91FwinXK_7C-z4hgQDuSCVL55Ft=w648-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+MacPherson/data=!4m7!3m6!1s0x31da1826d00a0071:0xc7df998cef08dca6!8m2!3d1.3233421!4d103.8847191!16s%2Fg%2F1z44z69h_!19sChIJcQAK0CYY2jERptwI74yZ38c,1.3233125,103.8846875
CrossFit Morpheus,5,Gym,"812 Upper Bukit Timah Rd, Singapore 678146",678146,https://crossfitmorpheus.com/,+65 8749 4667,"7–8AM, 12:30–2PM, 5:30–8:30PM","7–8AM, 12:30–2PM, 5:30–8:30PM","7–8AM, 12:30–2PM, 5:30–8:30PM","7–8AM, 12:30–2PM, 5:30–8:30PM","7–8AM, 12:30–2PM, 5:30–8:30PM",10AM–1PM,10AM–1PM,https://lh5.googleusercontent.com/p/AF1QipMhSL_gI3uZ1aHbVH5ssuUfb6R8Zz0RNbF_CA2D=w408-h272-k-no,https://www.google.com/maps/place/CrossFit+Morpheus/data=!4m7!3m6!1s0x31da1b61dd88c811:0xdec72477ed179df8!8m2!3d1.3733521!4d103.7630864!16s%2Fg%2F11h27xpk3k!19sChIJEciI3WEb2jER-J0X7Xckx94,1.3733125,103.7630625
Fitness First - Bugis Junction,4.2,Gym,"200 Victoria Street #04-02 Bugis Junction, Singapore 188021",188021,fitnessfirst.com.sg,+65 6713 9120,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,8AM–10PM,8AM–10PM,https://lh5.googleusercontent.com/p/AF1QipPFyYqb_X5Gv46I9xzrMlhlqKUvaHfff3AwvVGl=w426-h240-k-no,https://www.google.com/maps/place/Fitness+First+-+Bugis+Junction/data=!4m7!3m6!1s0x31da19ba97ea3407:0xe7d4c31591d25a03!8m2!3d1.2991347!4d103.855363!16s%2Fg%2F11c2nk9g17!19sChIJBzTql7oZ2jERA1rSkRXD1Oc,1.2991875,103.8553125
Bishan ActiveSG Gym,4.1,Gym,"5 Bishan Street 14, Singapore 579783",579783,https://www.myactivesg.com/facilities/bishan-sports-hall,+65 6353 9238,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,7AM–10:40PM,https://lh5.googleusercontent.com/p/AF1QipP5jXMi4a1mDgHTUUfTn_VLjYN4VJHdc9UJnah6=w408-h306-k-no,https://www.google.com/maps/place/Bishan+ActiveSG+Gym/data=!4m7!3m6!1s0x31da171a1cd9b6c7:0x1b099d54a2ada4b!8m2!3d1.3553847!4d103.8514099!16s%2Fg%2F1ptw3dt7m!19sChIJx7bZHBoX2jERS9oqStWZsAE,1.3554375,103.8514375
The Strength Yard,4.9,Gym,"369 Joo Chiat Rd, Singapore 427614",427614,https://www.thestrengthyard.com/,+65 6909 7449,6AM–12AM,6AM–12AM,6AM–12AM,6AM–12AM,6AM–12AM,6AM–12AM,6AM–12AM,https://lh5.googleusercontent.com/p/AF1QipO_va_K3ucz6QC7QoiYlHGoSf5augGCPT9Ehsny=w408-h306-k-no,https://www.google.com/maps/place/The+Strength+Yard/data=!4m7!3m6!1s0x31da1811c18f126f:0x7dce37f97a365fa3!8m2!3d1.308141!4d103.903407!16s%2Fg%2F11b5qt681r!19sChIJbxKPwREY2jERo182evk3zn0,1.3081875,103.9034375
Anytime Fitness Jurong East Central,3.5,Gym,"134 Jurong Gateway Rd, #01-311, Singapore 600134",600134,https://docs.google.com/forms/d/e/1FAIpQLSe4OsD9BPnQsjyrMNUAPQf18Pr1C9QQYj_9HL9_u1tvHWUScg/viewform?usp=sf_link,+65 8816 5848,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipNNqaYFlZ5ZN83nXg5GQEwIYaqeQKBKERvF8xqF=w426-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+Jurong+East+Central/data=!4m7!3m6!1s0x31da1190d545c133:0xba00c91fbf6c38b8!8m2!3d1.3341331!4d103.7389179!16s%2Fg%2F11nwbwrrj0!19sChIJM8FF1ZAR2jERuDhsvx_JALo,1.3341875,103.7389375
Anytime Fitness,4.2,Gym,"10 Anson Rd, #03-41 International Plaza, Singapore 079903",079903,anytimefitness.sg,+65 9477 1182,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipMdBmUqyApkeKhtwR8gaq0EpvDOxW7L99GQudOD=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness/data=!4m7!3m6!1s0x31da13af9a8cfae7:0xa9e86d12ccf6405a!8m2!3d1.2760728!4d103.8459096!16s%2Fg%2F1ptzx9tz8!19sChIJ5_qMmq8T2jERWkD2zBJt6Kk,1.2760625,103.8459375
Freedom Gym,4.9,Fitness center,"5 Shenton Way, #02-01 UIC Building, Singapore 068808",068808,https://freedomgym.sg/,+65 8877 8877,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–5PM,8AM–5PM,https://lh5.googleusercontent.com/p/AF1QipM3dqxI2GIGgK98vA6GtUsHBRii4btE_RRa36tC=w408-h267-k-no,https://www.google.com/maps/place/Freedom+Gym/data=!4m7!3m6!1s0x31da19f651759251:0xf09846e1576b66e7!8m2!3d1.2778706!4d103.8496598!16s%2Fg%2F11sm03m469!19sChIJUZJ1UfYZ2jER52ZrV-FGmPA,1.2778125,103.8496875
Extreme Fitness @ The Chevrons,5,Gym,"48 Boon Lay Way, #01-06 The Chevrons, Singapore 609961",609961,https://www.extremefitness.sg/,+65 8522 6746,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipNqOcCfW2BMM_OSaH6ehV3HimnlejlJgbOxrHxq=w427-h240-k-no,https://www.google.com/maps/place/Extreme+Fitness+@+The+Chevrons/data=!4m7!3m6!1s0x31da111690f51181:0x6a35576e0ff9d8ed!8m2!3d1.3310377!4d103.7482888!16s%2Fg%2F11px1h_lld!19sChIJgRH1kBYR2jER7dj5D25XNWo,1.3310625,103.7483125
Aileron Wellness,4.9,Gym,"52 W Coast Ferry Rd, Republic Of Singapore Yacht Club, Singapore 126887",126887,aileron.com.sg,+65 8851 5373,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipMZYnL-jV5KJ0uAZSHpnawG3uVk43BaC_jw5jQG=w408-h611-k-no,https://www.google.com/maps/place/Aileron+Wellness/data=!4m7!3m6!1s0x31da1eaaad3c7f1d:0xae833cedec1d0da0!8m2!3d1.2929171!4d103.763381!16s%2Fg%2F119t_3s91!19sChIJHX88raoe2jERoA0d7O08g64,1.2929375,103.7634375
VF Fitness,5,Muay Thai boxing gym,"298 Jln Besar, Singapore 208959",208959,https://vf-fitness.com/,+65 9231 9809,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,10AM–5PM,10AM–5PM,https://lh5.googleusercontent.com/p/AF1QipPU6BQRMe94zjze_X48Uu2UC9ctY3G1nfdD4GfZ=w408-h272-k-no,https://www.google.com/maps/place/VF+Fitness/data=!4m7!3m6!1s0x31da19ecec47b213:0xa6d31206dbc47ce2!8m2!3d1.3110592!4d103.8592701!16s%2Fg%2F11fp9c6jy1!19sChIJE7JH7OwZ2jER4nzE2wYS06Y,1.3110625,103.8593125
Gravity,4.6,Fitness center,"CapitaGreen #38-01, 138 Market St, Singapore 048946",048946,gravityclub.com,+65 6653 9988,6AM–10:30PM,6AM–10:30PM,6AM–10:30PM,6AM–10:30PM,6AM–10:30PM,7AM–9PM,Closed,https://lh5.googleusercontent.com/p/AF1QipN2eyzw0xqb8zgH8sQvz6ujuSRU57phRLn6tAl2=w408-h306-k-no,https://www.google.com/maps/place/Gravity/data=!4m7!3m6!1s0x31da190c2b3223ab:0xe0247f54e35be009!8m2!3d1.2818054!4d103.850103!16s%2Fg%2F11bvv4w121!19sChIJqyMyKwwZ2jERCeBb41R_JOA,1.2818125,103.8500625
PURE Fitness Asia Square,4,Gym,"Level 6, Asia Square Tower 1, 8 Marina View, Singapore 018960",018960,https://www.pure-fitness.com/,+65 6100 2233,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,8AM–8PM,8AM–8PM,https://lh5.googleusercontent.com/p/AF1QipOpTdCD3Pr9IFZKGx9oyLA0oajuKLIpgm_Aadh2=w426-h240-k-no,https://www.google.com/maps/place/PURE+Fitness+Asia+Square/data=!4m7!3m6!1s0x31da1911f12998e9:0xbbf23c387c84c8e2!8m2!3d1.279007!4d103.851023!16s%2Fg%2F11b_mmj14!19sChIJ6Zgp8REZ2jER4siEfDg88rs,1.2790625,103.8510625
Fitness First - Paragon,3.8,Gym,"290 Orchard Rd, #08-13 Paragon, Singapore 238859",238859,fitnessfirst.com.sg,+65 6713 9120,6AM–10:30PM,6AM–10:30PM,6AM–10:30PM,6AM–10:30PM,6AM–10:30PM,6:30AM–10:30PM,7:30AM–10PM,https://lh5.googleusercontent.com/p/AF1QipO2zylyXvsXeBla-mh5Yx2G-VMIRStpk_2NqKyn=w426-h240-k-no,https://www.google.com/maps/place/Fitness+First+-+Paragon/data=!4m7!3m6!1s0x31da19922fe16115:0xb5d98629545f90a2!8m2!3d1.303408!4d103.8353432!16s%2Fg%2F11b6794qcp!19sChIJFWHhL5IZ2jERopBfVCmG2bU,1.3034375,103.8353125
Anytime Fitness Ang Mo Kio,3.8,Gym,"4190 Ang Mo Kio Ave 6, #01-02 Broadway Plaza, Singapore 569841",569841,anytimefitness.sg,+65 8388 5213,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOrBQyfWWzwqoaYJMTDcQH12Em_dqt3nYGIXndn=w631-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+Ang+Mo+Kio/data=!4m7!3m6!1s0x31da16e792afd7bf:0xfe3fdd7bd1facff!8m2!3d1.3719556!4d103.8459492!16s%2Fg%2F11b5qt9v6s!19sChIJv9evkucW2jER_6wfvdf94w8,1.3719375,103.8459375
ActiveSG Gym at Ang Mo Kio Community Centre,4.3,Gym,"795 Ang Mo Kio Ave 1, Singapore 569976",569976,https://www.myactivesg.com/Facilities/activesg-gym-at-ang-mo-kio-community-centre,,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipPxxvKy-A9pn1a2szdADrT8N54HmXxILm2GnDUp=w408-h306-k-no,https://www.google.com/maps/place/ActiveSG+Gym+at+Ang+Mo+Kio+Community+Centre/data=!4m7!3m6!1s0x31da17bcd4fe5d4d:0xba782e28e22b55fc!8m2!3d1.366953!4d103.84042!16s%2Fg%2F11fmbc9q5s!19sChIJTV3-1LwX2jER_FUr4igueLo,1.3669375,103.8404375
Level,4.9,Personal trainer,"137 Telok Ayer St, #01-03, Singapore 068602",068602,https://level.com.sg/?utm_medium=organic&utm_source=gmb&utm_campaign=telokayer,+65 6222 4766,7AM–8PM,7AM–8PM,7AM–8PM,7AM–8PM,7AM–8PM,8AM–1PM,8AM–1PM,https://lh5.googleusercontent.com/p/AF1QipPjol854SBAktRE_ClcRADHmeNwv46UoqZdOJIs=w408-h272-k-no,https://www.google.com/maps/place/Level/data=!4m7!3m6!1s0x31da190da02ed2eb:0xa248c16ec70c263e!8m2!3d1.2807889!4d103.8480182!16s%2Fg%2F1pt_1cwl5!19sChIJ69IuoA0Z2jERPiYMx27BSKI,1.2808125,103.8480625
CrossFit Urban Edge,4.8,Gym,"12 Bukit Pasoh Rd, Singapore 089826",089826,https://www.crossfiturbanedge.com/,,6:30AM–8:30PM,6:30AM–8:30PM,6:30AM–8:30PM,6:30AM–8:30PM,6:30AM–8:30PM,10AM–1PM,10AM–1PM,https://lh5.googleusercontent.com/p/AF1QipOFNlCg7wz9AxuwMln39WJdh2g1M_LykEBQ9Cxf=w408-h306-k-no,https://www.google.com/maps/place/CrossFit+Urban+Edge/data=!4m7!3m6!1s0x31da196d916c64e1:0x6d96148073b7669c!8m2!3d1.278964!4d103.840905!16s%2Fg%2F11cpc2fbts!19sChIJ4WRskW0Z2jERnGa3c4AUlm0,1.2789375,103.8409375
GRITYARD (Outram),4.8,Gym,"2 College Rd, Singapore 169850",169850,http://www.grityard.com/,+65 9112 6768,6AM–9:30PM,10AM–9:30PM,10AM–9:30PM,10AM–9:30PM,6AM–8:30PM,8–11AM,9AM–12PM,https://lh5.googleusercontent.com/p/AF1QipPzViIsUuiaCfIBtsZIEcQmgB4xCS5t2apvq0aZ=w408-h272-k-no,https://www.google.com/maps/place/GRITYARD+(Outram)/data=!4m7!3m6!1s0x31da19a038dc8a4b:0x8cb96ffefd7d64d0!8m2!3d1.2824175!4d103.8357225!16s%2Fg%2F11fm6fz_dp!19sChIJS4rcOKAZ2jER0GR9_f5vuYw,1.2824375,103.8356875
Strength Avenue,4.8,Gym,"57B Boat Quay, Level 3, Singapore 049846",049846,strengthavenue.com.sg,+65 8803 9872,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,9AM–4PM,9AM–3PM,https://lh5.googleusercontent.com/p/AF1QipPhw0Nzpf8XokoBnjFUxZHytM9gwjADUng1_Jaz=w408-h306-k-no,https://www.google.com/maps/place/Strength+Avenue/data=!4m7!3m6!1s0x31da196f1ea7a49d:0x9753b7109be8a547!8m2!3d1.2873121!4d103.8491744!16s%2Fg%2F11c5_ls5z_!19sChIJnaSnHm8Z2jERR6XomxC3U5c,1.2873125,103.8491875
Genesis Gym,4.9,Personal trainer,"Katong Shopping Centre, Annexe Block #04-01, 865 Mountbatten Rd, Singapore 437844",437844,https://genesisgym.com.sg/katong/,+65 9337 4188,"7:30AM–12:30PM, 5–9PM",5–9PM,"7:30AM–12:30PM, 5–9PM",5–9PM,"7:30AM–12:30PM, 5–9PM",9AM–1PM,Closed,https://lh5.googleusercontent.com/p/AF1QipM1Yy82wTsZMPx30wcmkntDY_TWfe86TwFLoOz4=w408-h271-k-no,https://www.google.com/maps/place/Genesis+Gym/data=!4m7!3m6!1s0x31da1847f40a4e6b:0x8ef6faa2b83cb417!8m2!3d1.304399!4d103.9015652!16s%2Fg%2F1tm1mzsz!19sChIJa04K9EcY2jERF7Q8uKL69o4,1.3044375,103.9015625
